Zipcode  Duration (s)  Distance
Time: 10-20-2014 21:00:00
19525  6930  160.469
21801  14526  344.119
07603  2354  41.769
08514  4004  86.383
19437  5704  138.317
07852  2782  61.838
28590  30546  796.101
19127  6064  151.61
17025  10184  263.21
07041  1194  10.637
76504  92773  2681.967
18923  5601  113.429
19512  7461  161.514
07757  3104  63.846
11215  3083  38.621
28269  35934  974.524
30004  51224  1357.235
Time: 10-27-2014 05:00:00
08822  3568  74.667
19095  5550  136.07
08889  2621  57.917
18947  4859  99.955
08825  3808  85.82
07936  1874  31.919
08886  3511  86.568
07901  1196  12.88
07073  2117  34.871
08046  4338  104.272
08865  3982  91.812
07712  3066  63.95
08820  1360  19.719
08876  2733  58.307
08807  2484  51.02
08902  2429  44.841
18976  5725  132.262
07030  2004  29.451
07652  2079  41.319
18015  4614  114.788
08833  2631  60.946
24401  21135  588.304
07066  893  10.457
19446  6208  143.582
08853  2908  64.57
08873  2646  49.872
18951  5357  126.312
18944  6133  120.779
08502  3388  68.57
08831  2878  57.759
10306  2931  29.569
18013  4755  108.768
18902  5434  109.07
07090  694  6.298
08551  3934  81.945
07014  1619  29.627
08844  4346  67.154
07065  1164  12.244
07830  2997  63.405
08827  3232  75.776
07920  2041  39.119
02760  16126  346.344
07730  2114  40.844
07746  2382  48.282
08840  1308  19.882
19438  6529  159.832
07022  2534  36.935
07080  2083  22.758
07092  872  8.51
07005  2355  44.524
07662  1922  37.045
08812  1795  21.725
07747  2006  36.518
18045  4343  111.148
07853  3648  72.423
08801  2804  65.964
07832  5027  103.61
18210  6986  162.604
07023  1155  10.293
07677  2680  52.303
48108  34888  975.548
07016  537  3.394
07825  3994  93.477
08837  1536  24.03
08060  4191  100.689
18040  4849  101.89
07928  1397  22.604
19382  7314  180.985
07083  670  5.827
08724  3678  82.664
07010  2627  39.605
08854  1995  38.108
19020  4613  110.065
07054  2012  37.74
07930  2980  51.849
18036  5010  127.629
07202  1246  9.062
07059  1728  34.583
07974  1370  23.863
18034  4826  124.101
07027  866  5.683
08826  3705  76.062
07821  3507  75.336
07042  1341  19.845
07823  4378  99.601
10977  2991  62.004
19422  5727  136.574
07960  1908  34.751
07860  4510  89.294
07036  959  10.645
08802  3464  79.752
19075  5431  132.216
18020  4399  110.08
07306  1603  24.825
19355  6476  161.697
07826  5654  108.795
11374  3394  50.38
78852  110409  3160.716
19426  6626  152.008
08882  2209  39.346
10310  2325  20.395
19462  5609  137.678
07670  2861  48.782
07931  2433  52.313
07882  4015  85.028
07945  2595  43.79
07076  1057  9.053
98346  161560  4551.347
08512  2853  57.028
88546  118319  3486.916
07701  2732  55.633
07676  2328  48.281
08850  2144  39.694
07067  1271  18.932
07922  1308  23.74
07940  1625  23.625
08846  2219  25.971
18042  4201  99.644
18925  5421  107.189
08559  4085  85.295
18960  6037  144.994
18901  5698  109.974
18052  5352  131.029
18920  4340  92.758
08867  3294  76.085
07078  1287  18.099
07803  2816  49.816
08755  4242  96.099
07002  1507  24.28
18929  5524  111.724
10022  2872  40.405
17111  10144  255.615
08857  2312  39.102
07456  3306  70.037
38117  59727  1730.675
19403  6229  146.512
10001  2240  36.805
07840  3576  79.907
08809  3295  73.114
07063  1721  20.558
18343  4282  102.462
07753  3004  67.758
07924  2520  48.6
07463  2505  49.211
10993  3962  80.342
18103  4851  126.109
12060  10348  267.659
02043  18823  405.631
07438  3468  69.561
19116  4965  114.167
19002  5279  134.123
08501  3445  78.626
18054  6482  152.336
07436  2715  63.055
18938  4425  95.478
08050  5337  128.674
88013  119855  3394.146
08848  3788  87.93
08540  3437  60.749
18914  5886  116.882
07401  2708  52.866
07033  0  0
19130  6008  135.621
33067  68602  1981.64
08804  3723  84.058
07950  2331  38.698
08887  2987  65.37
07760  3290  58.571
07045  2155  44.938
08510  3508  73.684
08805  2192  27.297
07006  2035  33.36
07081  713  6.228
18017  4547  117.547
07095  1203  22.382
07110  1586  23.468
08550  3200  71.468
19468  7104  171.321
08721  4179  102.101
07720  3421  70.338
07302  1694  28.671
07675  2817  53.13
07728  3360  56.391
07082  2260  47.142
08536  3118  58.796
18074  6926  158.882
18106  5601  138.987
08085  6223  156.201
07863  4320  90.36
08836  2147  42.825
07432  2708  41.882
03825  21128  465.548
08108  5374  125.15
18039  4613  99.487
88221  111929  3167.038
08884  2428  40.795
07068  1556  27.803
19454  5641  139.384
07834  2201  43.735
27809  27861  704.153
08823  2807  50.861
18064  4805  117.706
18928  4670  99.762
19067  3980  93.307
07921  2522  53.089
19128  6314  140.423
07726  2832  51.717
10011  2435  33.354
08560  4590  85.326
07208  903  8.747
07470  2231  37.897
08535  3058  68.169
88231  107785  3112.649
19473  7023  167.354
10954  2877  61.429
07876  2880  52.887
08075  4872  107.575
34232  66297  1876.298
08835  2591  33.888
08829  2971  67.117
07430  3135  62.386
07869  2541  46.6
07450  2467  46.339
08558  3453  62.176
30331  51775  1391.066
18051  5759  143.018
07105  1227  17.858
07666  2392  42.044
08534  4396  81.381
10950  4430  102.587
07946  1845  34.067
18055  4732  115.221
07044  1650  25.153
08753  4567  99.502
07070  1834  32.626
88201  108728  3067.255
07028  1269  19.028
18974  5438  123.129
07718  2635  49.184
07738  2546  51.307
66062  69519  1937.414
08859  1654  30.131
08810  2658  50.669
19464  7360  166.984
19465  7536  187.213
08858  2361  54.82
07828  3383  69.153
19106  5749  132.499
08742  3986  83.048
08542  3544  63.558
19135  5404  120.815
10016  2549  38.181
08016  4029  96.406
07731  3570  79.676
07751  2417  44.787
18062  5913  144.073
19444  5770  140.691
03253  22058  527.311
19428  5774  143.473
07422  4495  89.266
07871  3275  70.042
18031  5759  142.616
07001  1522  15.321
07836  2876  66.442
07040  1174  14.07
18964  6496  151.026
90293  153854  4480.602
07052  1269  21.248
13905  12173  284.713
08861  1406  23.222
18334  6185  145.88
18322  5798  135.575
07927  1865  31.513
78342  104880  2999.553
12010  11868  304.316
07060  1525  17.621
18337  5800  114.286
18301  5101  115.883
18977  4406  101.367
07003  1157  20.091
18072  5399  118.641
08816  2202  40.125
08901  1907  37.048
18104  5358  132.818
08817  1721  31.73
02482  16868  355.581
08824  2753  50.762
08648  3727  69.908
08619  3712  72.072
07934  2582  54.793
19118  5730  136.01
07206  1630  11.667
08869  2287  52.023
07086  1936  33.11
10075  3105  41.894
15102  23097  581.281
95051  160417  4724.979
07204  568  4.102
19038  5427  133.017
08730  3695  78.881
08003  5073  121.461
19401  5968  142.583
18932  6241  140.715
27587  28765  739.287
19440  6377  150.76
46032  42045  1141.132
94301  160426  4717.847
14770  20529  545.235
07062  1356  12.085
08062  6137  155.099
08527  4339  98.774
19031  5356  131.652
18360  5252  124.925
15044  22278  587.312
01070  16930  329.191
19136  5310  116.792
15003  23990  608.417
08034  4778  118.021
08520  2922  64.147
08638  4217  78.126
07069  1412  17.079
15084  22171  583.449
11510  5191  78.13
08852  2660  51.457
08054  4064  106.877
08035  5232  125.962
27807  28813  747.332
08863  1361  22.019
18940  5164  114.061
18969  6492  152.152
19025  4792  123.629
07039  1733  27.054
07417  2591  51.655
18067  5541  130.645
07878  2187  44.164
19504  6399  147.434
19085  5725  146.063
33331  69422  2017.395
98801  152232  4339.094
07932  1778  25.502
08691  3409  73.252
08872  1780  31.135
79780  109645  3208.153
18038  6214  139.723
10024  2493  40.484
08879  1619  28.831
08012  5477  135.395
07866  2541  52.28
07029  1197  18.269
08830  1051  16.836
18966  5167  116.937
88021  121314  3440.767
85342  134533  3932.741
19119  6009  139.438
22936  23254  528.631
18942  4840  99.393
07009  1877  27.468
22314  14351  357.883
07737  2799  51.674
19115  5134  116.983
08081  5987  139.057
19540  8581  202.187
60202  47004  1289.772
05465  22647  518.452
19087  6155  152.119
08052  4706  116.055
08225  7230  175.982
60611  45866  1267.145
19063  6703  166.182
10583  3952  72.369
07457  2702  57.257
10033  2602  47.499
20854  13893  357.188
07724  2629  58.435
07733  2283  48.824
07735  2062  40.227
28211  36692  993.003
07046  2210  42.534
01104  11477  263.895
10280  2458  33.382
08530  4374  91.647
07093  2146  34.606
07748  2432  46.834
07722  2869  58.234
07480  3591  73.23
10312  1866  32.071
07018  973  13.074
07926  2314  40.461
18963  4489  95.606
08722  4369  100.59
07481  2601  48.655
07405  3000  62.606
10924  4800  117.556
18077  4699  101.076
02908  14924  323.611
75230  85611  2479.273
80129  100526  2881.465
92106  154901  4434.823
44026  26638  716.931
85340  134721  3893.948
92708  153013  4462.23
07663  1885  35.799
18930  4973  103.313
10597  5486  119.361
46060  42393  1148.771
10019  2374  36.756
19103  5895  135.601
19001  5402  125.952
07304  1691  28.336
07205  958  7.697
07980  1924  34.257
08525  4165  83.855
18972  4630  92.47
10028  3183  43.415
98117  157770  4524.959
08088  5564  124.25
18018  5260  122.712
07305  1735  27.37
88121  105285  2974.209
07444  2490  43.727
33624  63857  1786.651
07856  2777  59.963
19125  5737  129.522
15927  18919  481.274
08505  3755  88.148
10708  3275  63.316
07739  2939  57.608
04072  21628  518.728
14221  22955  617.04
19460  6884  166.194
08061  5766  145.72
19090  4825  122.002
14534  19515  515.587
07203  819  5.251
08880  2218  44.65
08690  3521  79.071
07307  1781  26.701
18088  5996  139.664
98052  157172  4513.59
18092  5864  138.182
07843  3251  66.036
08518  3895  92.333
08904  2012  30.264
07079  1371  12.924
14608  19919  529.804
08010  4748  104.045
07607  2177  39.196
07031  2102  28.745
94005  159132  4682.324
07961  1759  30.335
10014  2260  32.634
24592  28870  703.541
29926  45899  1270.724
07627  3178  51.929
19064  6514  161.427
07801  2576  52.872
20148  15005  388.706
15090  22974  610.636
08048  4590  105.169
85024  133700  3854.613
10010  2766  39.111
07981  1893  34.937
30309  50431  1364.081
33327  69501  2018.295
88263  111518  3260.215
07440  2395  41.226
07102  1274  17.19
18076  6358  151.198
07026  2096  34.896
39503  70027  2016.525
27712  29204  766.554
34105  72720  2003.054
27021  32685  920.35
24477  21698  602.165
07650  2265  39.45
21050  10615  264.554
19046  5734  123.943
85343  136131  3927.035
18353  5517  132.138
08318  7079  172.175
70802  74739  2173.17
07008  1809  31.945
07112  993  11.195
10913  3320  69.021
12508  5745  129.933
10314  2018  17.788
98072  157605  4524.052
41042  38075  1031.152
07423  2373  47.415
11354  3575  55.127
07032  1309  22.021
18080  6333  151.195
18466  6320  150.968
07310  1862  27.968
70596  77716  2263.688
18954  5324  115.791
14701  23531  627.075
07933  1870  34.068
08094  6723  155.913
19525  6930  160.469
21801  14439  344.119
07603  2353  41.769
08514  3975  86.383
19437  5745  138.317
07852  2762  61.838
28590  29961  796.101
19127  5958  151.61
17025  10300  263.21
07041  1191  10.637
76504  92866  2681.967
18923  5620  113.429
19512  7530  161.514
07757  3096  63.846
11215  3078  38.621
28269  35938  974.524
30004  51388  1357.235
Time: 10-27-2014 05:30:00
08822  3567  74.667
19095  5483  136.07
08889  2629  57.917
18947  4872  99.955
08825  3820  85.82
07936  1859  31.919
08886  3523  86.568
07901  1196  12.88
07073  2070  34.871
08046  4385  104.272
08865  4001  91.812
07712  3069  63.95
08820  1357  19.719
08876  2744  58.307
08807  2484  51.02
08902  2443  44.841
18976  5675  132.262
07030  2017  29.451
07652  2085  41.319
18015  4636  114.788
08833  2639  60.946
24401  21129  588.304
07066  893  10.457
19446  6171  143.582
08853  2900  64.57
08873  2633  49.872
18951  5386  126.312
18944  6273  120.779
08502  3446  68.57
08831  2878  57.759
10306  2986  29.569
18013  4724  108.768
18902  5476  109.07
07090  694  6.298
08551  3931  81.945
07014  1629  29.627
08844  4392  67.154
07065  1144  12.244
07830  3014  63.405
08827  3244  75.776
07920  2047  39.119
02760  16474  346.344
07730  2131  40.844
07746  2364  48.282
08840  1311  19.882
19438  6531  159.832
07022  2427  36.935
07080  2080  22.758
07092  870  8.51
07005  2374  44.524
07662  1927  37.045
08812  1838  21.725
07747  2007  36.518
18045  4350  111.148
07853  3665  72.423
08801  2810  65.964
07832  5020  103.61
18210  7350  162.604
07023  1155  10.293
07677  2679  52.303
48108  34886  975.548
07016  537  3.394
07825  3920  93.477
08837  1542  24.03
08060  4240  100.689
18040  4884  101.89
07928  1406  22.604
19382  7403  180.985
07083  667  5.827
08724  3683  82.664
07010  2536  39.605
08854  1997  38.108
19020  4501  110.065
07054  1992  37.74
07930  2997  51.849
18036  5020  127.629
07202  1283  9.062
07059  1740  34.583
07974  1379  23.863
18034  4836  124.101
07027  866  5.683
08826  3718  76.062
07821  3444  75.336
07042  1335  19.845
07823  4312  99.601
10977  2996  62.004
19422  5653  136.574
07960  1930  34.751
07860  4597  89.294
07036  959  10.645
08802  3473  79.752
19075  5366  132.216
18020  4409  110.08
07306  1605  24.825
19355  6411  161.697
07826  5855  108.795
11374  3400  50.38
78852  109943  3160.716
19426  6602  152.008
08882  2195  39.346
10310  2376  20.395
19462  5531  137.678
07670  2875  48.782
07931  2436  52.313
07882  4029  85.028
07945  2607  43.79
07076  1057  9.053
98346  161263  4551.347
08512  2865  57.028
88546  118197  3486.916
07701  2727  55.633
07676  2328  48.281
08850  2158  39.694
07067  1274  18.932
07922  1319  23.74
07940  1630  23.625
08846  2292  25.971
18042  4206  99.644
18925  5459  107.189
08559  4093  85.295
18960  6155  144.994
18901  5774  109.974
18052  5375  131.029
18920  4343  92.758
08867  3308  76.085
07078  1299  18.099
07803  2831  49.816
08755  4246  96.099
07002  1478  24.28
18929  5567  111.724
10022  2776  40.405
17111  10448  255.615
08857  2304  39.102
07456  3319  70.037
38117  59808  1730.675
19403  6150  146.512
10001  2135  36.805
08809  3299  73.114
07063  1731  20.558
18343  4210  102.462
07753  3010  67.758
07924  2536  48.6
07463  2500  49.211
10993  3971  80.342
18103  4863  126.109
12060  10448  267.659
02043  18484  405.631
07438  3500  69.561
19116  4900  114.167
19002  5213  134.123
08501  3446  78.626
18054  6679  152.336
07436  2723  63.055
18938  4447  95.478
08050  5321  128.674
08848  3798  87.93
08540  3412  60.749
18914  5978  116.882
07033  0  0
19130  6019  135.621
33067  68605  1981.64
08804  3734  84.058
07950  2342  38.698
08887  2977  65.37
07760  3342  58.571
07045  2177  44.938
08510  3519  73.684
08805  2281  27.297
07006  2012  33.36
07081  711  6.228
18017  4561  117.547
07095  1210  22.382
07110  1594  23.468
08550  3216  71.468
19468  7195  171.321
08721  4184  102.101
07720  3428  70.338
07302  1671  28.671
07675  2825  53.13
07728  3340  56.391
07082  2295  47.142
18074  7148  158.882
18106  5638  138.987
08085  6271  156.201
07863  4322  90.36
08836  2158  42.825
03825  20638  465.548
08108  5393  125.15
88221  111937  3167.038
08884  2439  40.795
07068  1547  27.803
19454  5574  139.384
07834  2223  43.735
27809  27116  704.153
08823  2818  50.861
18064  4837  117.706
18928  4692  99.762
19067  3976  93.307
19128  6290  140.423
07726  2816  51.717
10011  2407  33.354
08560  4528  85.326
07208  902  8.747
07470  2231  37.897
08535  3096  68.169
88231  107571  3112.649
19473  7156  167.354
10954  2885  61.429
07876  2879  52.887
08075  4921  107.575
34232  66406  1876.298
08835  2687  33.888
08829  2986  67.117
07430  3150  62.386
07869  2553  46.6
07450  2452  46.339
08558  3483  62.176
30331  52042  1391.066
18051  5812  143.018
07105  1211  17.858
08534  4320  81.381
10950  4443  102.587
07946  1865  34.067
18055  4748  115.221
07044  1673  25.153
08753  4579  99.502
07070  1846  32.626
88201  108635  3067.255
07028  1258  19.028
18974  5415  123.129
07718  2678  49.184
07738  2548  51.307
66062  69535  1937.414
08859  1649  30.131
08810  2675  50.669
19464  7664  166.984
19465  7698  187.213
08858  2369  54.82
07828  3383  69.153
19106  5731  132.499
08742  3971  83.048
08542  3557  63.558
19135  5405  120.815
10016  2497  38.181
07731  3582  79.676
07751  2421  44.787
18062  6015  144.073
19444  5737  140.691
03253  21790  527.311
19428  5761  143.473
07422  4517  89.266
07871  3317  70.042
18031  5822  142.616
07001  1508  15.321
07836  2912  66.442
07040  1177  14.07
18964  6535  151.026
90293  153962  4480.602
07052  1271  21.248
13905  12198  284.713
08861  1416  23.222
18334  6422  145.88
18322  5955  135.575
07927  1869  31.513
78342  104292  2999.553
12010  11780  304.316
07060  1529  17.621
18337  6039  114.286
18301  5090  115.883
18977  4411  101.367
07003  1150  20.091
18072  5453  118.641
08816  2187  40.125
08901  1918  37.048
18104  5374  132.818
08817  1751  31.73
02482  16931  355.581
08824  2774  50.762
08648  3754  69.908
08619  3724  72.072
07934  2588  54.793
19118  5677  136.01
07206  1650  11.667
08869  2281  52.023
07086  1859  33.11
10075  3068  41.894
15102  23191  581.281
95051  160562  4724.979
07204  568  4.102
19038  5364  133.017
08730  3669  78.881
08003  5095  121.461
19401  5916  142.583
18932  6243  140.715
27587  28186  739.287
19440  6381  150.76
46032  42462  1141.132
94301  160466  4717.847
14770  20507  545.235
07062  1356  12.085
08062  6170  155.099
08527  4365  98.774
19031  5297  131.652
18360  5249  124.925
15044  22404  587.312
01070  17043  329.191
19136  5308  116.792
15003  23980  608.417
08034  4805  118.021
08520  2920  64.147
08638  4221  78.126
07069  1429  17.079
15084  22253  583.449
11510  5225  78.13
08852  2673  51.457
08054  4082  106.877
08035  5258  125.962
27807  28235  747.332
08863  1371  22.019
18940  5160  114.061
18969  6662  152.152
19025  4716  123.629
07039  1706  27.054
07417  2596  51.655
18067  5626  130.645
07878  2209  44.164
19504  6533  147.434
19085  5700  146.063
33331  69466  2017.395
98801  151728  4339.094
07932  1775  25.502
08691  3402  73.252
08872  1782  31.135
79780  109589  3208.153
18038  6454  139.723
10024  2425  40.484
08879  1652  28.831
08012  5640  135.395
07866  2551  52.28
07029  1204  18.269
08830  1077  16.836
18966  5137  116.937
88021  121725  3440.767
85342  134500  3932.741
19119  6003  139.438
22936  23621  528.631
18942  4850  99.393
07009  1832  27.468
22314  14445  357.883
07737  2846  51.674
19115  5092  116.983
08081  6036  139.057
19540  8894  202.187
60202  46740  1289.772
05465  22388  518.452
19087  6131  152.119
08052  4750  116.055
08225  7399  175.982
60611  45787  1267.145
19063  6782  166.182
10583  3939  72.369
07457  2698  57.257
10033  2519  47.499
20854  13861  357.188
07724  2631  58.435
07733  2289  48.824
07735  2078  40.227
28211  36732  993.003
07046  2230  42.534
01104  12510  263.895
10280  2437  33.382
08530  4375  91.647
07093  2078  34.606
07748  2444  46.834
07722  2876  58.234
07480  3578  73.23
10312  1876  32.071
07018  968  13.074
07926  2309  40.461
18963  4522  95.606
08722  4376  100.59
07481  2529  48.655
07405  2943  62.606
10924  4834  117.556
18077  4724  101.076
02908  15515  323.611
08751  4906  108.261
75230  85702  2479.273
80129  100337  2881.465
92106  154231  4434.823
44026  26568  716.931
85340  134751  3893.948
92708  153362  4462.23
07663  1891  35.799
18930  5016  103.313
10597  5522  119.361
46060  42453  1148.771
10019  2306  36.756
19103  5919  135.601
07047  2062  33.401
19001  5315  125.952
07304  1683  28.336
07205  948  7.697
07980  1940  34.257
08525  4166  83.855
18972  4634  92.47
10028  3132  43.415
98117  157773  4524.959
08088  5616  124.25
18018  5269  122.712
07305  1719  27.37
88121  105410  2974.209
07444  2471  43.727
33624  63797  1786.651
07856  2765  59.963
19125  5725  129.522
15927  18975  481.274
08505  3812  88.148
10708  3259  63.316
07739  2951  57.608
04072  21366  518.728
14221  22993  617.04
19460  7030  166.194
08061  5777  145.72
19090  4865  122.002
14534  19510  515.587
07203  823  5.251
08880  2219  44.65
08690  3558  79.071
07307  1787  26.701
18088  6108  139.664
98052  157199  4513.59
18092  6030  138.182
07843  3252  66.036
08518  3911  92.333
08904  2021  30.264
07079  1329  12.924
14608  19969  529.804
08010  4793  104.045
07607  2095  39.196
07031  2123  28.745
94005  159052  4682.324
07961  1746  30.335
10014  2227  32.634
24592  28469  703.541
29926  46110  1270.724
07627  3213  51.929
19064  6556  161.427
07801  2567  52.872
20148  15004  388.706
15090  23104  610.636
08048  4646  105.169
85024  133841  3854.613
10010  2671  39.111
07981  1897  34.937
30309  50782  1364.081
33327  69803  2018.295
88263  111261  3260.215
07440  2323  41.226
07102  1266  17.19
18076  6667  151.198
07026  2015  34.896
39503  70175  2016.525
27712  28837  766.554
34105  72546  2003.054
27021  32779  920.35
24477  21723  602.165
07650  2198  39.45
21050  10496  264.554
19046  5834  123.943
85343  136321  3927.035
18353  5650  132.138
08318  7254  172.175
70802  74696  2173.17
07008  1815  31.945
07112  953  11.195
10913  3277  69.021
12508  5765  129.933
10314  2055  17.788
98072  157615  4524.052
41042  38015  1031.152
07423  2368  47.415
11354  3564  55.127
07032  1225  22.021
18080  6504  151.195
18466  6655  150.968
07310  1810  27.968
70596  77520  2263.688
18954  5345  115.791
14701  23518  627.075
07933  1861  34.068
08094  6678  155.913
19525  7156  160.469
21801  14701  344.119
07603  2336  41.769
08514  4014  86.383
19437  5659  138.317
07852  2777  61.838
28590  29922  796.101
19127  6069  151.61
17025  10629  263.21
07041  1211  10.637
76504  93332  2681.967
18923  5708  113.429
19512  7796  161.514
07757  3108  63.846
11215  3080  38.621
28269  35884  974.524
30004  51733  1357.235
Time: 10-27-2014 06:00:00
08822  3594  74.667
19095  5646  136.07
08889  2652  57.917
18947  4991  99.955
08825  3838  85.82
07936  1888  31.919
08886  3530  86.568
07901  1196  12.88
07073  2119  34.871
08046  4392  104.272
08865  4030  91.812
07712  3091  63.95
08820  1380  19.719
08876  2761  58.307
08807  2507  51.02
08902  2491  44.841
18976  5845  132.262
07030  2021  29.451
07652  2095  41.319
18015  4730  114.788
08833  2657  60.946
24401  21181  588.304
07066  967  10.457
19446  6414  143.582
08853  2965  64.57
08873  2676  49.872
18951  5537  126.312
18944  6445  120.779
08502  3509  68.57
08831  2938  57.759
10306  2994  29.569
18013  4954  108.768
18902  5649  109.07
07090  694  6.298
08551  3984  81.945
07014  1672  29.627
08844  4510  67.154
07065  1191  12.244
07830  3032  63.405
08827  3262  75.776
07920  2072  39.119
02760  16332  346.344
07730  2144  40.844
07746  2454  48.282
08840  1333  19.882
19438  6785  159.832
07022  2509  36.935
07080  2108  22.758
07092  870  8.51
07005  2382  44.524
07662  1927  37.045
08812  1848  21.725
07747  2020  36.518
18045  4401  111.148
07853  3690  72.423
08801  2826  65.964
07832  5246  103.61
18210  7780  162.604
07023  1155  10.293
07677  2686  52.303
48108  34969  975.548
07016  537  3.394
07825  4017  93.477
08837  1568  24.03
08060  4282  100.689
18040  5094  101.89
07928  1428  22.604
19382  7569  180.985
07083  683  5.827
08724  3697  82.664
07010  2591  39.605
08854  2016  38.108
19020  4554  110.065
07054  2022  37.74
07930  3025  51.849
18036  5165  127.629
07202  1262  9.062
07059  1736  34.583
07974  1391  23.863
18034  4933  124.101
07027  866  5.683
08826  3767  76.062
07821  3459  75.336
07042  1362  19.845
07823  4459  99.601
10977  3062  62.004
19422  5829  136.574
07960  1913  34.751
07860  4828  89.294
07036  979  10.645
08802  3486  79.752
19075  5496  132.216
18020  4485  110.08
07306  1628  24.825
19355  6682  161.697
07826  6180  108.795
11374  3431  50.38
78852  109443  3160.716
19426  6844  152.008
08882  2238  39.346
10310  2400  20.395
19462  5695  137.678
07670  2960  48.782
07931  2465  52.313
07882  4128  85.028
07945  2646  43.79
07076  1057  9.053
98346  162182  4551.347
08512  2876  57.028
88546  118113  3486.916
07701  2742  55.633
07676  2324  48.281
08850  2172  39.694
07067  1296  18.932
07922  1321  23.74
07940  1660  23.625
08846  2302  25.971
18042  4265  99.644
18925  5639  107.189
08559  4180  85.295
18960  6386  144.994
18901  5946  109.974
18052  5585  131.029
18920  4424  92.758
08867  3310  76.085
07078  1302  18.099
07803  2909  49.816
08755  4267  96.099
07002  1564  24.28
18929  5727  111.724
10022  2810  40.405
08857  2386  39.102
07456  3320  70.037
38117  59702  1730.675
19403  6422  146.512
10001  2166  36.805
07840  3576  79.907
08809  3308  73.114
07063  1761  20.558
18343  4373  102.462
07753  3021  67.758
07924  2537  48.6
07463  2530  49.211
10993  4057  80.342
18103  4995  126.109
12060  10358  267.659
02043  18036  405.631
07438  3567  69.561
19116  5079  114.167
19002  5344  134.123
08501  3473  78.626
18054  6985  152.336
07436  2721  63.055
18938  4546  95.478
08050  5442  128.674
88013  120117  3394.146
08848  3830  87.93
08540  3479  60.749
18914  6125  116.882
07401  2724  52.866
07033  0  0
08804  3717  84.058
07950  2375  38.698
08887  3043  65.37
07760  3336  58.571
07045  2175  44.938
08510  3574  73.684
08805  2287  27.297
07006  2052  33.36
07081  712  6.228
18017  4647  117.547
07095  1218  22.382
07110  1596  23.468
08550  3236  71.468
19468  7387  171.321
08721  4201  102.101
07720  3444  70.338
07302  1692  28.671
07675  2826  53.13
07728  3496  56.391
07082  2301  47.142
18074  7538  158.882
18106  5860  138.987
08085  6499  156.201
07863  4444  90.36
08836  2176  42.825
07432  2740  41.882
03825  20599  465.548
08108  5546  125.15
18039  4723  99.487
88221  111920  3167.038
08884  2460  40.795
07068  1570  27.803
19454  5742  139.384
07834  2225  43.735
27809  26600  704.153
08823  2881  50.861
18064  4914  117.706
18928  4817  99.762
07921  2545  53.089
19128  6528  140.423
07726  2924  51.717
10011  2469  33.354
08560  4680  85.326
07208  918  8.747
07470  2245  37.897
08535  3098  68.169
88231  107671  3112.649
19473  7338  167.354
07876  2980  52.887
08075  5030  107.575
34232  66295  1876.298
08835  2679  33.888
07430  3173  62.386
07869  2641  46.6
07450  2495  46.339
08558  3554  62.176
30331  52077  1391.066
18051  6012  143.018
07105  1230  17.858
07666  2381  42.044
08534  4467  81.381
10950  4481  102.587
07946  1860  34.067
18055  4838  115.221
07044  1674  25.153
08753  4608  99.502
07070  1871  32.626
88201  108504  3067.255
07028  1292  19.028
18974  5571  123.129
07718  2671  49.184
07738  2560  51.307
66062  69608  1937.414
08810  2762  50.669
19464  7971  166.984
19465  7825  187.213
08858  2438  54.82
07828  3431  69.153
19106  5955  132.499
08742  4007  83.048
08542  3695  63.558
19135  5593  120.815
10016  2492  38.181
08016  4077  96.406
07731  3595  79.676
07751  2518  44.787
18062  6172  144.073
19444  5883  140.691
03253  21752  527.311
19428  5938  143.473
07422  4601  89.266
07871  3388  70.042
18031  6016  142.616
07001  1522  15.321
07836  2919  66.442
07040  1202  14.07
18964  6785  151.026
90293  153806  4480.602
07052  1290  21.248
13905  11865  284.713
08861  1439  23.222
18334  6690  145.88
18322  6205  135.575
07927  1876  31.513
78342  104201  2999.553
12010  11687  304.316
07060  1560  17.621
18337  6349  114.286
18301  5346  115.883
18977  4453  101.367
07003  1167  20.091
18072  5831  118.641
08816  2232  40.125
08901  1939  37.048
18104  5523  132.818
08817  1746  31.73
02482  16612  355.581
08824  2847  50.762
08648  3895  69.908
08619  3869  72.072
07934  2608  54.793
19118  5820  136.01
07206  1635  11.667
08869  2305  52.023
07086  1878  33.11
10075  3050  41.894
15102  23211  581.281
95051  160717  4724.979
07204  586  4.102
19038  5503  133.017
08730  3710  78.881
08003  5223  121.461
19401  6103  142.583
18932  6524  140.715
27587  28124  739.287
19440  6673  150.76
46032  42441  1141.132
94301  160705  4717.847
14770  20528  545.235
07062  1360  12.085
08062  6402  155.099
08527  4375  98.774
19031  5429  131.652
18360  5507  124.925
15044  22293  587.312
01070  16675  329.191
19136  5483  116.792
15003  24179  608.417
08034  4878  118.021
08520  2978  64.147
08638  4348  78.126
07069  1438  17.079
15084  22170  583.449
11510  5800  78.13
08852  2756  51.457
08054  4110  106.877
08035  5389  125.962
27807  28180  747.332
08863  1376  22.019
18940  5348  114.061
18969  6937  152.152
19025  4783  123.629
07039  1706  27.054
07417  2607  51.655
18067  5766  130.645
07878  2211  44.164
19504  6732  147.434
19085  5841  146.063
33331  69506  2017.395
98801  151515  4339.094
07932  1796  25.502
08691  3459  73.252
08872  1786  31.135
79780  109315  3208.153
18038  6506  139.723
10024  2496  40.484
08879  1628  28.831
08012  5632  135.395
07866  2570  52.28
07029  1233  18.269
08830  1094  16.836
