Zipcode  Duration (s)  Distance
Time: 10-28-2014 22:30:00
08054  3656  79.428
08035  3616  68.016
27807  25120  658.79
08863  5309  120.896
18940  3123  40.696
18969  1325  16.893
19025  2048  23.27
07039  7310  128.137
07417  7681  152.22
18067  3799  75.414
07878  6967  128.939
19504  3135  50.923
19085  1780  35.598
33331  67887  1928.853
98801  149765  4289.999
07932  6847  118.717
08691  4008  78.238
08872  5641  117.822
79780  107135  3126.841
18038  4718  85.688
10024  7690  168.244
08879  5790  129.228
08012  3709  77.554
07866  7334  137.055
07029  6668  155.457
08830  5691  129.08
18966  3080  36.38
88021  117952  3357.97
85342  132120  3849.944
19119  2289  26.402
22936  18524  440.089
18942  2805  41.388
07009  7562  142.661
22314  11723  269.341
07737  7052  152.168
19115  2894  29.372
08081  4273  91.166
19540  4501  78.637
60202  45013  1240.677
05465  27637  612.549
19087  2382  24.756
08052  3689  69.034
08225  6525  146.765
60611  43728  1218.05
19063  2789  55.717
10583  8882  200.145
07457  7407  142.032
10033  7444  175.275
20854  11030  268.646
07724  6224  137.155
07733  6653  127.742
07735  6274  140.721
28211  33779  904.461
07046  6946  127.309
01104  15973  391.671
10280  7716  165.969
08530  3405  44.22
07093  7069  162.366
07748  6636  147.328
07722  5967  116.416
07480  8315  158.005
10312  5959  134.015
07018  6603  151.595
07926  6865  119.78
18963  2630  35.763
08722  6598  150.175
07481  7827  155.837
07405  7674  147.381
10924  9795  211.653
18077  3828  59.686
02908  18512  451.387
08751  7125  137.103
75230  83138  2397.961
80129  97713  2781.874
92106  151994  4352.026
44026  24691  667.836
85340  132470  3811.151
92708  152791  4379.433
07663  7439  176.687
18930  3462  51.191
10597  10885  247.697
46060  39384  1065.974
10019  7379  164.516
19103  2573  52.054
07047  7022  161.161
19001  1889  19.932
07304  6761  156.246
07205  6545  146.218
07980  6632  109.309
08525  4075  60.128
18972  3273  50.662
10028  8393  171.175
98117  156534  4475.864
08088  5594  104.907
18018  3451  70.858
07305  6781  155.28
88121  102303  2891.412
07444  7392  142.073
33624  61500  1698.109
07856  7408  126.341
19125  2928  57.477
15927  16278  414.128
08505  3283  59.005
10708  8258  191.092
07739  6778  145.311
04072  25444  646.504
14221  22053  596.487
19460  2223  28.1
08061  3781  80.456
19090  1747  18.058
14534  18602  495.034
07203  6215  138.961
08880  5771  93.409
08690  4009  72.635
07307  6919  160.911
18088  4011  78.315
98052  155849  4464.495
18092  2597  44.925
07843  7846  126.331
08518  3147  54.779
08904  5289  115.33
07079  7302  129.244
14608  19055  509.251
08010  4156  60.467
07607  7384  175.48
07031  7113  159.265
94005  158826  4633.229
07961  6411  113.936
10014  7412  162.888
24592  25119  614.999
29926  44275  1182.182
07627  8303  179.705
19064  2586  50.962
07801  7303  137.647
20148  12158  300.164
15090  19754  527.839
08048  4251  77.72
85024  131743  3771.816
10010  7967  166.871
07981  6619  119.712
30309  49215  1275.539
33327  67938  1929.753
88263  109128  3178.903
07440  7594  139.206
07102  6467  147.831
18076  2031  26.277
07026  7462  170.667
39503  67781  1935.213
27712  25754  678.012
34105  71282  1914.512
27021  30153  839.038
24477  18966  520.853
07650  7114  167.226
21050  7595  176.012
19046  2354  28.035
85343  133587  3844.238
18353  4793  108.979
08318  5251  108.846
70802  72160  2091.858
07008  5864  132.864
07112  6370  145.786
10913  8680  199.712
12508  10561  224.03
10314  6288  143.62
98072  156199  4474.957
41042  35016  948.355
07423  8371  164.027
11354  8422  184.686
07032  6150  149.797
18080  3657  70.465
18466  6237  153.859
07310  6949  158.222
70596  75409  2182.376
18954  2977  37.503
14701  21263  526.335
07933  6650  112.406
08094  4838  98.072
19525  2451  33.102
21801  11482  260.394
07603  7264  169.545
08514  4654  89.033
19437  727  6.166
07852  7286  123.641
28590  27116  707.559
19127  2142  41.145
17025  7195  181.898
07041  7198  127.893
76504  90225  2600.655
18923  2106  28.836
19512  3433  43.514
07757  6473  141.702
11215  7573  162.304
28269  32921  885.982
30004  50185  1268.693
Time: 10-29-2014 22:00:00
08822  4004  60.11
19095  1727  23.034
08889  4830  74.263
18947  2661  36.902
08825  3671  53.151
07936  6719  123.837
08886  4494  94.691
07901  6638  120.5
07073  7059  162.647
08046  4024  60.943
08865  4307  91.674
07712  5811  132.279
08820  5980  131.833
08876  4779  77.562
08807  5193  82.99
08902  5246  95.836
18976  1790  19.24
07030  7274  159.705
07652  8012  157.931
18015  3183  54.608
08833  5184  78.927
24401  18377  506.992
07066  5987  135.683
19446  335  2.721
08853  4437  70.726
08873  5559  99.879
18951  2428  39.835
18944  2152  26.277
08502  4995  88.288
08831  5038  100.636
10306  6947  141.11
18013  5341  109.655
18902  2581  30.885
07090  6378  138.643
08551  3544  52.362
07014  7017  163.963
08844  5850  74.538
07065  6143  134.012
07830  6155  92.915
08827  4994  102.836
07920  5824  99.864
02760  19397  474.12
07730  6314  141.338
07746  5807  116.106
08840  5611  123.227
19438  1159  13.417
07022  7466  164.695
07080  5818  128.916
07092  7012  108.501
07005  7009  129.299
07662  7388  174.935
08812  5621  92.99
07747  6284  129.972
18045  3576  79.765
07853  6584  101.374
08801  4630  73.247
07832  7214  136.269
18210  5174  106.542
07023  6568  103.72
07677  8551  168.915
48108  33485  926.453
07016  6151  139.848
07825  6564  136.187
08837  5478  122.376
08060  3936  73.24
18040  4285  91.616
07928  6762  119.575
19382  3514  52.77
07083  6314  144.348
08724  5694  124.077
07010  7542  167.365
08854  5743  96.668
19020  2761  42.017
07054  6736  122.388
07930  6350  106.384
18036  2317  42.079
07202  5929  136.652
07059  6098  98.962
07974  6503  116.794
18034  2794  48.101
07027  6329  137.893
08826  5862  88.763
07821  7080  150.254
07042  6996  158.366
07823  5247  110.241
19422  728  8.249
07960  6135  111.178
07860  8066  154.653
07036  6050  139.803
08802  4961  95.579
19075  1621  19.18
18020  3571  76.583
07306  6695  156.45
19355  2852  33.482
07826  9270  192.677
11374  8120  179.939
78852  106571  3079.404
19426  1390  17.644
08882  5381  115.54
10310  6662  146.227
19462  1350  14.87
07670  7956  176.558
07931  5708  95.77
07882  5121  105.39
07945  6651  112.712
07076  6926  107.019
98346  159761  4502.252
08512  4731  85.747
88546  117194  3405.604
07701  6659  144.49
07676  8215  164.893
08850  5437  99.283
07067  6057  131.176
07922  6569  114.855
07940  6706  117.216
08846  5829  91.743
18042  4323  79.213
18925  2417  29.501
08559  3246  44.761
18960  1777  23.477
18901  1883  21.367
18052  3158  63.963
18920  3330  47.724
08867  4270  60.635
07078  7045  129.587
07803  7333  120.232
08755  5748  119.173
07002  6588  152.19
18929  2284  29.137
10022  7913  168.165
17111  6817  174.041
08857  5868  122.761
07456  8187  154.812
38117  57505  1649.363
19403  1022  13.249
10001  7210  164.565
07840  6845  127.822
08809  5417  106.615
07063  6171  98.048
18343  5628  115.384
07753  5883  128.951
07924  6139  101.899
07463  8288  159.731
10993  10129  195.614
18103  2991  62.535
12060  15133  361.756
02043  21517  533.407
07438  8186  154.336
19116  2877  43.56
19002  1171  12.927
08501  4409  81.276
18054  1704  22.721
07436  7358  147.83
18938  2482  34.181
08050  7220  140.993
88013  116212  3311.349
08848  3871  58.189
08540  4603  80.253
18914  1372  16.107
07401  8392  160.028
07033  6683  141.58
19130  2626  51.656
33067  67164  1893.098
08804  4830  91.674
07950  7107  123.473
08887  4296  66.182
07760  7272  151.201
07045  7195  129.713
08510  4706  94.484
08805  5542  88.922
07006  7429  132.9
07081  7186  111.078
18017  3646  70.797
07095  5580  125.262
07110  7327  165.602
08550  4472  74.649
19468  2579  30.839
08721  6915  151.686
07720  5970  128.506
07302  6837  156.581
07675  8830  169.742
07728  5271  105.001
07082  6921  131.917
08536  4383  80.206
18074  2075  27.148
18106  2789  55.884
08085  3876  74.158
07863  6117  116.08
08836  5855  92.773
07432  8293  159.048
03825  24636  593.324
08108  3505  64.161
18039  3651  58.097
88221  108337  3084.241
08884  5427  105.609
07068  7319  134.714
19454  889  8.468
07834  7030  128.51
27809  23456  615.611
08823  5267  90.183
18064  4516  86.323
18928  2225  29.897
19067  3172  52.526
07921  5601  84.591
19128  2249  24.127
07726  4984  101.908
10011  7584  166.143
08560  3915  64.379
07208  6476  143.607
07470  7749  144.71
08535  4775  94.497
88231  104917  3031.337
19473  1522  21.302
10954  8791  176.701
07876  6950  117.51
08075  4365  63.997
34232  64796  1787.756
08835  5558  85.635
08829  5181  79.785
07430  8163  156.704
07869  7188  131.375
07450  8623  161.984
08558  4450  68.032
30331  50146  1302.524
18051  3089  61.706
07105  6377  148.033
07666  7376  169.82
08534  3911  67.784
10950  9395  196.684
07946  6391  107.986
18055  3485  56.994
07044  7771  140.277
08753  6653  128.471
07070  7028  162.384
88201  105221  2984.458
07028  7400  157.549
18974  2199  27.43
07718  6841  149.678
07738  6446  124.074
66062  66357  1854.617
08859  5974  130.625
08810  5033  100.535
19464  2866  41.729
19465  3135  49.272
08858  5535  88.644
07828  7360  134.947
19106  3127  55.833
08742  6135  127.841
08542  4614  77.936
19135  3269  36.425
10016  7532  165.941
08016  3280  58.852
07731  5368  111.947
07751  5995  114.326
18062  3529  66.959
19444  1742  19.239
03253  25805  655.087
19428  1898  33.008
07422  9248  174.041
07871  7958  154.817
18031  3058  61.304
07001  6140  131.665
07836  6472  112.879
07040  7395  127.324
18964  1050  12.862
90293  153247  4397.805
07052  7352  138.129
13905  10282  264.16
08861  5489  125.179
18334  5870  137.001
18322  5274  107.899
07927  6641  115.623
78342  101135  2918.241
12010  16510  398.413
07060  6237  99.833
18337  8869  182.933
18301  6022  130.837
18977  3194  59.451
07003  7469  158.612
18072  4485  98.573
08816  5527  116.319
08901  5237  113.242
18104  2852  57.355
08817  5391  116.305
02482  19682  483.357
08824  5027  88.048
08648  3519  67.201
08619  3670  75.132
07934  5872  98.25
19118  1915  21.028
07206  6204  142.137
08869  4849  78.547
07086  6820  160.87
10075  8250  169.654
15102  19968  498.484
95051  160056  4675.884
07204  6205  141.237
19038  1648  19.981
08730  5857  127.651
08003  4089  73.235
19401  1208  12.527
18932  1194  11.57
27587  25019  650.745
19440  1116  11.718
46032  39079  1058.335
94301  159896  4668.752
14770  18825  451.89
07062  6408  102.346
08062  4234  84.792
08527  5197  105.765
19031  1258  15.996
18360  5175  111.925
15044  19006  504.515
01070  18757  424.358
19136  3472  52.089
15003  20741  525.62
08034  3696  68.617
08520  4259  85.607
08638  3637  63.043
07069  6241  101.042
15084  18855  500.652
11510  9366  198.209
08852  4660  85.118
08054  3959  79.428
08035  3608  68.016
27807  25071  658.79
08863  5467  120.896
18940  3106  40.696
18969  1318  16.893
19025  2019  23.27
07039  7272  128.137
07417  7623  152.22
18067  3958  75.414
07878  7021  128.939
19504  3174  50.923
19085  1813  35.598
33331  68304  1928.853
98801  149730  4289.999
07932  6805  118.717
08691  4336  78.238
08872  5608  117.822
79780  107044  3126.841
18038  4722  85.688
10024  7463  168.244
08879  5761  129.228
08012  3692  77.554
07866  7244  137.055
07029  6662  155.457
08830  5655  129.08
18966  3086  36.38
88021  118086  3357.97
85342  132042  3849.944
19119  2238  26.402
22936  18493  440.089
18942  2788  41.388
07009  7494  142.661
22314  11462  269.341
07737  7037  152.168
19115  2856  29.372
08081  4239  91.166
19540  4440  78.637
60202  44937  1240.677
05465  27343  612.549
19087  2377  24.756
08052  3685  69.034
08225  6526  146.765
60611  43692  1218.05
19063  2792  55.717
10583  8955  200.145
10033  7494  175.275
20854  11051  268.646
07724  6192  137.155
07733  6675  127.742
07735  6265  140.721
28211  33806  904.461
07046  6855  127.309
01104  15980  391.671
10280  7438  165.969
08530  3394  44.22
07093  7072  162.366
07748  6614  147.328
07722  5926  116.416
07480  8345  158.005
10312  5927  134.015
07018  6596  151.595
07926  6787  119.78
18963  2622  35.763
08722  6871  150.175
07481  7798  155.837
07405  7633  147.381
10924  9692  211.653
18077  3801  59.686
02908  18430  451.387
08751  7148  137.103
75230  83048  2397.961
80129  97604  2781.874
92106  151752  4352.026
44026  24730  667.836
85340  131874  3811.151
92708  152513  4379.433
07663  7457  176.687
18930  3440  51.191
10597  10734  247.697
46060  39383  1065.974
10019  7309  164.516
19103  2596  52.054
07047  7014  161.161
19001  1874  19.932
07304  6730  156.246
07205  6545  146.218
07980  6524  109.309
08525  4019  60.128
18972  3251  50.662
10028  8201  171.175
98117  156245  4475.864
08088  5564  104.907
18018  3491  70.858
07305  6765  155.28
88121  102115  2891.412
07444  7347  142.073
33624  61712  1698.109
07856  7332  126.341
19125  2907  57.477
15927  16280  414.128
08505  3309  59.005
10708  8243  191.092
07739  6704  145.311
04072  25471  646.504
14221  22041  596.487
19460  2191  28.1
08061  3774  80.456
19090  1730  18.058
14534  18507  495.034
07203  6202  138.961
08880  5641  93.409
08690  4010  72.635
07307  6891  160.911
18088  4057  78.315
98052  155305  4464.495
18092  2651  44.925
07843  7767  126.331
08518  3171  54.779
08904  5233  115.33
07079  7233  129.244
14608  18969  509.251
08010  4062  60.467
07607  7396  175.48
07031  7110  159.265
94005  158861  4633.229
07961  6320  113.936
10014  7461  162.888
24592  25098  614.999
29926  44944  1182.182
07627  8312  179.705
19064  2599  50.962
07801  7249  137.647
20148  12154  300.164
15090  19773  527.839
08048  4246  77.72
85024  131382  3771.816
10010  7773  166.871
07981  6532  119.712
30309  49091  1275.539
33327  68494  1929.753
88263  108877  3178.903
07440  7575  139.206
07102  6463  147.831
18076  2015  26.277
07026  7457  170.667
39503  67384  1935.213
27712  25780  678.012
34105  71837  1914.512
27021  30204  839.038
24477  18968  520.853
07650  7113  167.226
21050  7567  176.012
19046  2346  28.035
85343  133358  3844.238
18353  4761  108.979
08318  5215  108.846
70802  72189  2091.858
07008  5839  132.864
07112  6373  145.786
10913  8682  199.712
12508  10568  224.03
10314  6274  143.62
98072  155742  4474.957
41042  35033  948.355
07423  8283  164.027
11354  8290  184.686
07032  6155  149.797
18080  3681  70.465
18466  6303  153.859
07310  6940  158.222
70596  75389  2182.376
18954  2944  37.503
14701  21256  526.335
07933  6561  112.406
08094  4802  98.072
19525  2429  33.102
21801  11458  260.394
07603  7281  169.545
08514  4634  89.033
19437  725  6.166
07852  7205  123.641
28590  27093  707.559
19127  2163  41.145
17025  7209  181.898
07041  7114  127.893
76504  90585  2600.655
18923  2096  28.836
19512  3410  43.514
07757  6453  141.702
11215  7349  162.304
28269  32935  885.982
30004  49983  1268.693
Time: 10-29-2014 22:30:00
08822  3941  60.11
19095  1696  23.034
08889  4763  74.263
18947  2617  36.902
08825  3615  53.151
07936  6689  123.837
08886  4480  94.691
07901  6631  120.5
07073  7090  162.647
08046  3986  60.943
07712  5840  132.279
08820  5967  131.833
08876  4730  77.562
08807  5141  82.99
08902  5241  95.836
18976  1763  19.24
07030  7157  159.705
07652  7945  157.931
18015  3147  54.608
08833  5115  78.927
24401  18384  506.992
07066  5980  135.683
19446  333  2.721
08853  4363  70.726
08873  5566  99.879
18951  2398  39.835
18944  2147  26.277
08502  4979  88.288
08831  5023  100.636
10306  6937  141.11
18013  5339  109.655
18902  2536  30.885
07090  6326  138.643
08551  3485  52.362
07014  7015  163.963
08844  5838  74.538
07065  6124  134.012
07830  6146  92.915
08827  4933  102.836
07920  5807  99.864
02760  19422  474.12
07730  6335  141.338
07746  5797  116.106
08840  5598  123.227
19438  1151  13.417
07022  7472  164.695
07080  5799  128.916
07092  6910  108.501
07005  6966  129.299
07662  7368  174.935
08812  5562  92.99
07747  6264  129.972
18045  3581  79.765
07853  6566  101.374
08801  4558  73.247
07832  7205  136.269
18210  5174  106.542
07023  6546  103.72
07677  8562  168.915
48108  33426  926.453
07016  6141  139.848
07825  6594  136.187
08837  5437  122.376
08060  3878  73.24
18040  4271  91.616
07928  6740  119.575
19382  3483  52.77
07083  6316  144.348
08724  5722  124.077
07010  7518  167.365
08854  5713  96.668
19020  2688  42.017
07054  6708  122.388
07930  6320  106.384
18036  2295  42.079
07202  5941  136.652
07059  6062  98.962
07974  6501  116.794
18034  2785  48.101
07027  6332  137.893
08826  5850  88.763
07821  7086  150.254
07042  7000  158.366
07823  5232  110.241
10977  8660  177.276
19422  725  8.249
07860  8021  154.653
07036  6052  139.803
08802  4692  95.579
19075  1580  19.18
18020  3602  76.583
07306  6696  156.45
19355  2713  33.482
07826  9269  192.677
11374  8182  179.939
78852  106613  3079.404
19426  1390  17.644
08882  5355  115.54
10310  6684  146.227
19462  1361  14.87
07670  7931  176.558
07931  5687  95.77
07882  5103  105.39
07945  6620  112.712
07076  6900  107.019
98346  159360  4502.252
08512  4735  85.747
88546  117422  3405.604
07701  6690  144.49
07676  8210  164.893
08850  5457  99.283
07067  5907  131.176
07922  6357  114.855
07940  6622  117.216
08846  5783  91.743
18042  4235  79.213
18925  2363  29.501
08559  3189  44.761
18960  1787  23.477
18901  1847  21.367
18052  3168  63.963
18920  3258  47.724
08867  4215  60.635
07078  6911  129.587
07803  7229  120.232
08755  5731  119.173
07002  6595  152.19
18929  2243  29.137
17111  6932  174.041
08857  5825  122.761
07456  7845  154.812
38117  57485  1649.363
19403  1012  13.249
10001  7181  164.565
07840  6825  127.822
08809  5122  106.615
18343  5638  115.384
07753  5820  128.951
07924  6111  101.899
07463  8195  159.731
10993  9667  195.614
18103  2888  62.535
12060  14887  361.756
02043  21508  533.407
07438  8020  154.336
19116  2829  43.56
19002  1139  12.927
08501  4107  81.276
18054  1698  22.721
07436  7268  147.83
18938  2437  34.181
08050  7113  140.993
88013  116333  3311.349
08848  3830  58.189
08540  4361  80.253
18914  1310  16.107
07401  8056  160.028
07033  6208  141.58
19130  2608  51.656
33067  67847  1893.098
08804  4744  91.674
07950  6929  123.473
08887  4238  66.182
07760  7282  151.201
07045  6752  129.713
08510  4482  94.484
08805  5506  88.922
07006  7224  132.9
07081  7040  111.078
18017  3264  70.797
07095  5463  125.262
07110  7225  165.602
08550  4200  74.649
19468  2565  30.839
08721  6461  151.686
07720  5906  128.506
07302  6807  156.581
07675  8727  169.742
07728  5126  105.001
07082  6877  131.917
08536  4377  80.206
18074  2064  27.148
18106  2762  55.884
08085  3612  74.158
07863  5870  116.08
08836  5811  92.773
07432  7932  159.048
03825  24590  593.324
08108  3447  64.161
18039  3645  58.097
88221  108309  3084.241
08884  5216  105.609
07068  7053  134.714
19454  840  8.468
07834  6805  128.51
27809  23412  615.611
08823  5037  90.183
18064  4030  86.323
18928  2181  29.897
19067  2900  52.526
07921  5557  84.591
07726  4852  101.908
10011  7583  166.143
08560  3652  64.379
07208  6431  143.607
07470  7561  144.71
08535  4562  94.497
88231  104793  3031.337
19473  1542  21.302
10954  8500  176.701
07876  6903  117.51
08075  4126  63.997
34232  65316  1787.756
08835  5552  85.635
08829  5084  79.785
07430  8050  156.704
07869  7083  131.375
07450  8426  161.984
08558  4327  68.032
30331  49448  1302.524
07105  6413  148.033
07666  7290  169.82
08534  3645  67.784
10950  9315  196.684
07946  6354  107.986
18055  3498  56.994
07044  7491  140.277
08753  6559  128.471
07070  6952  162.384
88201  105283  2984.458
07028  6916  157.549
18974  2143  27.43
07718  6892  149.678
07738  6430  124.074
66062  66390  1854.617
08859  5843  130.625
08810  4843  100.535
19464  2849  41.729
19465  3058  49.272
08858  5381  88.644
07828  7233  134.947
19106  3076  55.833
08742  6075  127.841
08542  4260  77.936
19135  3176  36.425
10016  7546  165.941
08016  3253  58.852
07731  5226  111.947
07751  5844  114.326
18062  3470  66.959
19444  1743  19.239
03253  25780  655.087
19428  1851  33.008
07422  9194  174.041
07871  7852  154.817
18031  3025  61.304
07001  6043  131.665
07836  6441  112.879
07040  6942  127.324
18964  1051  12.862
90293  152944  4397.805
07052  7165  138.129
13905  10205  264.16
08861  5519  125.179
18334  5722  137.001
18322  5055  107.899
07927  6503  115.623
78342  101109  2918.241
12010  16313  398.413
07060  6239  99.833
18337  8706  182.933
18301  5807  130.837
18977  3205  59.451
07003  6786  158.612
18072  4440  98.573
08816  5330  116.319
08901  5051  113.242
18104  2790  57.355
08817  5392  116.305
02482  19656  483.357
08824  4765  88.048
08648  3537  67.201
08619  3640  75.132
07934  5842  98.25
19118  1909  21.028
07206  6241  142.137
08869  4797  78.547
07086  6830  160.87
10075  8405  169.654
15102  20045  498.484
95051  159670  4675.884
07204  6237  141.237
19038  1580  19.981
08730  5901  127.651
08003  4051  73.235
19401  1206  12.527
18932  1193  11.57
27587  24972  650.745
46032  39024  1058.335
94301  159353  4668.752
14770  18842  451.89
07062  6364  102.346
08062  4211  84.792
08527  5033  105.765
19031  1257  15.996
18360  4771  111.925
15044  19056  504.515
01070  18821  424.358
19136  3348  52.089
15003  21029  525.62
08034  3656  68.617
08520  4278  85.607
08638  3643  63.043
07069  6224  101.042
15084  18938  500.652
11510  9242  198.209
08852  4525  85.118
08054  3655  79.428
08035  3588  68.016
27807  25154  658.79
08863  5296  120.896
18940  3064  40.696
18969  1312  16.893
19025  1980  23.27
07039  7137  128.137
07417  7519  152.22
18067  3777  75.414
07878  6790  128.939
19504  3155  50.923
19085  1770  35.598
33331  69113  1928.853
98801  149676  4289.999
07932  6714  118.717
08691  4010  78.238
08872  5611  117.822
79780  106972  3126.841
18038  4662  85.688
10024  7439  168.244
08879  5772  129.228
08012  3675  77.554
07866  7133  137.055
07029  6660  155.457
08830  5695  129.08
18966  3005  36.38
88021  118296  3357.97
85342  132313  3849.944
19119  2232  26.402
22936  18533  440.089
18942  2757  41.388
07009  7393  142.661
22314  11547  269.341
07737  7064  152.168
19115  2792  29.372
08081  4243  91.166
19540  4407  78.637
60202  45031  1240.677
05465  27264  612.549
19087  2357  24.756
08052  3649  69.034
60611  43696  1218.05
19063  2763  55.717
10583  8873  200.145
07457  7239  142.032
10033  7444  175.275
20854  11058  268.646
07724  6093  137.155
07733  6555  127.742
07735  6315  140.721
28211  34027  904.461
07046  6809  127.309
01104  15920  391.671
10280  7499  165.969
08530  3328  44.22
07093  7082  162.366
07748  6660  147.328
07722  5924  116.416
07480  8180  158.005
10312  5962  134.015
07018  6609  151.595
07926  6736  119.78
18963  2580  35.763
08722  6650  150.175
07481  7683  155.837
07405  7509  147.381
10924  9706  211.653
18077  3753  59.686
02908  18483  451.387
08751  7100  137.103
75230  83100  2397.961
80129  97527  2781.874
92106  151674  4352.026
44026  24625  667.836
85340  131976  3811.151
92708  152252  4379.433
07663  7431  176.687
18930  3396  51.191
10597  10720  247.697
46060  39376  1065.974
10019  7296  164.516
07047  7027  161.161
19001  1848  19.932
07304  6775  156.246
07205  6568  146.218
07980  6505  109.309
08525  3948  60.128
18972  3211  50.662
10028  8223  171.175
98117  156327  4475.864
08088  5550  104.907
18018  3465  70.858
07305  6800  155.28
88121  102174  2891.412
07444  7224  142.073
33624  62133  1698.109
07856  7216  126.341
19125  2890  57.477
15927  16306  414.128
08505  3290  59.005
10708  8198  191.092
07739  6718  145.311
04072  25354  646.504
14221  22051  596.487
19460  2186  28.1
08061  3749  80.456
19090  1700  18.058
14534  18518  495.034
07203  6239  138.961
08880  5613  93.409
08690  4009  72.635
07307  6944  160.911
18088  4017  78.315
98052  155693  4464.495
18092  2645  44.925
07843  7652  126.331
08518  3160  54.779
08904  5262  115.33
07079  7179  129.244
14608  18983  509.251
08010  4052  60.467
07607  7371  175.48
07031  7130  159.265
94005  158205  4633.229
07961  6290  113.936
10014  7405  162.888
24592  25131  614.999
29926  45172  1182.182
07627  8296  179.705
19064  2558  50.962
07801  7147  137.647
20148  12160  300.164
15090  19870  527.839
08048  4286  77.72
85024  131278  3771.816
10010  7803  166.871
07981  6496  119.712
30309  48709  1275.539
33327  69208  1929.753
88263  108754  3178.903
07440  7453  139.206
07102  6479  147.831
18076  2000  26.277
07026  7440  170.667
39503  67636  1935.213
27712  25692  678.012
34105  72523  1914.512
27021  30221  839.038
24477  18975  520.853
07650  7101  167.226
21050  7549  176.012
19046  2301  28.035
85343  133430  3844.238
18353  4694  108.979
08318  5206  108.846
70802  72353  2091.858
07008  5850  132.864
07112  6388  145.786
10913  8694  199.712
12508  10601  224.03
10314  6326  143.62
98072  156151  4474.957
41042  35017  948.355
07423  8240  164.027
11354  8340  184.686
07032  6137  149.797
18080  3644  70.465
18466  6239  153.859
07310  6937  158.222
70596  75211  2182.376
18954  2926  37.503
14701  21269  526.335
07933  6517  112.406
08094  4822  98.072
19525  2414  33.102
21801  11448  260.394
07603  7249  169.545
08514  4639  89.033
19437  700  6.166
07852  7098  123.641
28590  27016  707.559
19127  2123  41.145
17025  7223  181.898
07041  7058  127.893
76504  89990  2600.655
18923  2067  28.836
19512  3369  43.514
07757  6467  141.702
11215  7396  162.304
28269  33027  885.982
30004  49256  1268.693
Time: 10-29-2014 23:00:00
08822  3942  60.11
19095  1692  23.034
08889  4759  74.263
18947  2584  36.902
08825  3592  53.151
07936  6608  123.837
08886  4460  94.691
07901  6532  120.5
07073  7046  162.647
08046  4083  60.943
08865  4279  91.674
07712  5820  132.279
08820  5963  131.833
08876  4713  77.562
08807  5101  82.99
08902  5226  95.836
18976  1742  19.24
07030  7155  159.705
07652  7902  157.931
18015  3092  54.608
08833  5105  78.927
24401  18368  506.992
07066  5977  135.683
19446  329  2.721
08853  4365  70.726
08873  5561  99.879
18951  2342  39.835
18944  2122  26.277
08502  4966  88.288
08831  5026  100.636
10306  6937  141.11
18013  5329  109.655
18902  2508  30.885
07090  6306  138.643
08551  3486  52.362
07014  7005  163.963
08844  5804  74.538
07065  6115  134.012
07830  6048  92.915
08827  4945  102.836
07920  5714  99.864
02760  19327  474.12
07730  6299  141.338
07746  5797  116.106
08840  5617  123.227
19438  1135  13.417
07022  7395  164.695
07080  5802  128.916
07092  6864  108.501
07005  6896  129.299
07662  7354  174.935
08812  5486  92.99
07747  6237  129.972
18045  3499  79.765
07853  6473  101.374
08801  4564  73.247
07832  7181  136.269
18210  5212  106.542
07023  6430  103.72
07677  8530  168.915
48108  33383  926.453
07016  6133  139.848
07825  6531  136.187
08837  5455  122.376
08060  3915  73.24
18040  4248  91.616
07928  6646  119.575
19382  3487  52.77
07083  6298  144.348
08724  5714  124.077
07010  7499  167.365
08854  5613  96.668
19020  2681  42.017
07054  6629  122.388
07930  6229  106.384
18036  2240  42.079
07202  5914  136.652
07059  5960  98.962
07974  6391  116.794
18034  2733  48.101
07027  6328  137.893
08826  5753  88.763
07821  7038  150.254
07042  6972  158.366
07823  5233  110.241
10977  8617  177.276
07960  6029  111.178
07860  8034  154.653
07036  6041  139.803
08802  4695  95.579
19075  1580  19.18
18020  3513  76.583
07306  6699  156.45
19355  2594  33.482
07826  9284  192.677
11374  8393  179.939
78852  106270  3079.404
19426  1378  17.644
08882  5357  115.54
10310  6677  146.227
19462  1327  14.87
07670  7922  176.558
07931  5597  95.77
07882  5100  105.39
07945  6542  112.712
07076  6767  107.019
98346  158944  4502.252
88546  117266  3405.604
07701  6649  144.49
07676  8182  164.893
08850  5407  99.283
07067  5909  131.176
07922  6245  114.855
07940  6546  117.216
08846  5687  91.743
18042  4257  79.213
18925  2350  29.501
08559  3167  44.761
18960  1751  23.477
18901  1832  21.367
18052  3067  63.963
18920  3243  47.724
08867  4212  60.635
07078  6859  129.587
07803  7168  120.232
08755  5736  119.173
18929  2227  29.137
10022  8031  168.165
08857  5823  122.761
07456  7817  154.812
38117  57491  1649.363
19403  1013  13.249
10001  7195  164.565
07840  6699  127.822
08809  5131  106.615
07063  6038  98.048
18343  5610  115.384
07753  5804  128.951
07924  6013  101.899
07463  8166  159.731
10993  9641  195.614
18103  2855  62.535
12060  14938  361.756
02043  21457  533.407
07438  8021  154.336
19116  2853  43.56
19002  1153  12.927
08501  4152  81.276
18054  1664  22.721
07436  7226  147.83
18938  2420  34.181
08050  7086  140.993
88013  116615  3311.349
08848  3815  58.189
08540  4376  80.253
18914  1306  16.107
07401  8052  160.028
07033  6215  141.58
19130  2576  51.656
33067  68464  1893.098
